,tile_ID,geometry,position
132,132,"POLYGON ((-73.99332298295282 40.76563590216109, -73.99332298295282 40.7690376758727, -73.98883140653223 40.7690376758727, -73.98883140653223 40.76563590216109, -73.99332298295282 40.76563590216109))","[12, 24]"
133,133,"POLYGON ((-73.99332298295282 40.7690376758727, -73.99332298295282 40.77243927544723, -73.98883140653223 40.77243927544723, -73.98883140653223 40.7690376758727, -73.99332298295282 40.7690376758727))","[12, 25]"
134,134,"POLYGON ((-73.99332298295282 40.77243927544723, -73.99332298295282 40.77584070088161, -73.98883140653223 40.77584070088161, -73.98883140653223 40.77243927544723, -73.99332298295282 40.77243927544723))","[12, 26]"
135,135,"POLYGON ((-73.99332298295282 40.77584070088161, -73.99332298295282 40.77924195217278, -73.98883140653223 40.77924195217278, -73.98883140653223 40.77584070088161, -73.99332298295282 40.77584070088161))","[12, 27]"
136,136,"POLYGON ((-73.99332298295282 40.77924195217278, -73.99332298295282 40.78264302931763, -73.98883140653223 40.78264302931763, -73.98883140653223 40.77924195217278, -73.99332298295282 40.77924195217278))","[12, 28]"
137,137,"POLYGON ((-73.98883140653223 40.7077791090832, -73.98883140653223 40.71118384265213, -73.98433983011162 40.71118384265213, -73.98433983011162 40.7077791090832, -73.98883140653223 40.7077791090832))","[13, 7]"
138,138,"POLYGON ((-73.98883140653223 40.71118384265213, -73.98883140653223 40.71458840213665, -73.98433983011162 40.71458840213665, -73.98433983011162 40.71118384265213, -73.98883140653223 40.71118384265213))","[13, 8]"
139,139,"POLYGON ((-73.98883140653223 40.71458840213665, -73.98883140653223 40.71799278753365, -73.98433983011162 40.71799278753365, -73.98433983011162 40.71458840213665, -73.98883140653223 40.71458840213665))","[13, 9]"
140,140,"POLYGON ((-73.98883140653223 40.71799278753365, -73.98883140653223 40.72139699884001, -73.98433983011162 40.72139699884001, -73.98433983011162 40.71799278753365, -73.98883140653223 40.71799278753365))","[13, 10]"
141,141,"POLYGON ((-73.98883140653223 40.72139699884001, -73.98883140653223 40.72480103605261, -73.98433983011162 40.72480103605261, -73.98433983011162 40.72139699884001, -73.98883140653223 40.72139699884001))","[13, 11]"
142,142,"POLYGON ((-73.98883140653223 40.72480103605261, -73.98883140653223 40.72820489916835, -73.98433983011162 40.72820489916835, -73.98433983011162 40.72480103605261, -73.98883140653223 40.72480103605261))","[13, 12]"
143,143,"POLYGON ((-73.98883140653223 40.72820489916835, -73.98883140653223 40.73160858818412, -73.98433983011162 40.73160858818412, -73.98433983011162 40.72820489916835, -73.98883140653223 40.72820489916835))","[13, 13]"
144,144,"POLYGON ((-73.98883140653223 40.73160858818412, -73.98883140653223 40.7350121030968, -73.98433983011162 40.7350121030968, -73.98433983011162 40.73160858818412, -73.98883140653223 40.73160858818412))","[13, 14]"
145,145,"POLYGON ((-73.98883140653223 40.7350121030968, -73.98883140653223 40.73841544390331, -73.98433983011162 40.73841544390331, -73.98433983011162 40.7350121030968, -73.98883140653223 40.7350121030968))","[13, 15]"
146,146,"POLYGON ((-73.98883140653223 40.73841544390331, -73.98883140653223 40.74181861060052, -73.98433983011162 40.74181861060052, -73.98433983011162 40.73841544390331, -73.98883140653223 40.73841544390331))","[13, 16]"
147,147,"POLYGON ((-73.98883140653223 40.74181861060052, -73.98883140653223 40.74522160318534, -73.98433983011162 40.74522160318534, -73.98433983011162 40.74181861060052, -73.98883140653223 40.74181861060052))","[13, 17]"
148,148,"POLYGON ((-73.98883140653223 40.74522160318534, -73.98883140653223 40.7486244216547, -73.98433983011162 40.7486244216547, -73.98433983011162 40.74522160318534, -73.98883140653223 40.74522160318534))","[13, 18]"
149,149,"POLYGON ((-73.98883140653223 40.7486244216547, -73.98883140653223 40.75202706600547, -73.98433983011162 40.75202706600547, -73.98433983011162 40.7486244216547, -73.98883140653223 40.7486244216547))","[13, 19]"
150,150,"POLYGON ((-73.98883140653223 40.75202706600547, -73.98883140653223 40.75542953623459, -73.98433983011162 40.75542953623459, -73.98433983011162 40.75202706600547, -73.98883140653223 40.75202706600547))","[13, 20]"
151,151,"POLYGON ((-73.98883140653223 40.75542953623459, -73.98883140653223 40.75883183233896, -73.98433983011162 40.75883183233896, -73.98433983011162 40.75542953623459, -73.98883140653223 40.75542953623459))","[13, 21]"
152,152,"POLYGON ((-73.98883140653223 40.75883183233896, -73.98883140653223 40.76223395431548, -73.98433983011162 40.76223395431548, -73.98433983011162 40.75883183233896, -73.98883140653223 40.75883183233896))","[13, 22]"
153,153,"POLYGON ((-73.98883140653223 40.76223395431548, -73.98883140653223 40.76563590216109, -73.98433983011162 40.76563590216109, -73.98433983011162 40.76223395431548, -73.98883140653223 40.76223395431548))","[13, 23]"
154,154,"POLYGON ((-73.98883140653223 40.76563590216109, -73.98883140653223 40.7690376758727, -73.98433983011162 40.7690376758727, -73.98433983011162 40.76563590216109, -73.98883140653223 40.76563590216109))","[13, 24]"
155,155,"POLYGON ((-73.98883140653223 40.7690376758727, -73.98883140653223 40.77243927544723, -73.98433983011162 40.77243927544723, -73.98433983011162 40.7690376758727, -73.98883140653223 40.7690376758727))","[13, 25]"
156,156,"POLYGON ((-73.98883140653223 40.77243927544723, -73.98883140653223 40.77584070088161, -73.98433983011162 40.77584070088161, -73.98433983011162 40.77243927544723, -73.98883140653223 40.77243927544723))","[13, 26]"
157,157,"POLYGON ((-73.98883140653223 40.77584070088161, -73.98883140653223 40.77924195217278, -73.98433983011162 40.77924195217278, -73.98433983011162 40.77584070088161, -73.98883140653223 40.77584070088161))","[13, 27]"
158,158,"POLYGON ((-73.98883140653223 40.77924195217278, -73.98883140653223 40.78264302931763, -73.98433983011162 40.78264302931763, -73.98433983011162 40.77924195217278, -73.98883140653223 40.77924195217278))","[13, 28]"
159,159,"POLYGON ((-73.98883140653223 40.78264302931763, -73.98883140653223 40.78604393231313, -73.98433983011162 40.78604393231313, -73.98433983011162 40.78264302931763, -73.98883140653223 40.78264302931763))","[13, 29]"
160,160,"POLYGON ((-73.98883140653223 40.78604393231313, -73.98883140653223 40.7894446611562, -73.98433983011162 40.7894446611562, -73.98433983011162 40.78604393231313, -73.98883140653223 40.78604393231313))","[13, 30]"
161,161,"POLYGON ((-73.98433983011162 40.7077791090832, -73.98433983011162 40.71118384265213, -73.97984825369103 40.71118384265213, -73.97984825369103 40.7077791090832, -73.98433983011162 40.7077791090832))","[14, 7]"
162,162,"POLYGON ((-73.98433983011162 40.71118384265213, -73.98433983011162 40.71458840213665, -73.97984825369103 40.71458840213665, -73.97984825369103 40.71118384265213, -73.98433983011162 40.71118384265213))","[14, 8]"
163,163,"POLYGON ((-73.98433983011162 40.71458840213665, -73.98433983011162 40.71799278753365, -73.97984825369103 40.71799278753365, -73.97984825369103 40.71458840213665, -73.98433983011162 40.71458840213665))","[14, 9]"
164,164,"POLYGON ((-73.98433983011162 40.71799278753365, -73.98433983011162 40.72139699884001, -73.97984825369103 40.72139699884001, -73.97984825369103 40.71799278753365, -73.98433983011162 40.71799278753365))","[14, 10]"
165,165,"POLYGON ((-73.98433983011162 40.72139699884001, -73.98433983011162 40.72480103605261, -73.97984825369103 40.72480103605261, -73.97984825369103 40.72139699884001, -73.98433983011162 40.72139699884001))","[14, 11]"
166,166,"POLYGON ((-73.98433983011162 40.72480103605261, -73.98433983011162 40.72820489916835, -73.97984825369103 40.72820489916835, -73.97984825369103 40.72480103605261, -73.98433983011162 40.72480103605261))","[14, 12]"
167,167,"POLYGON ((-73.98433983011162 40.72820489916835, -73.98433983011162 40.73160858818412, -73.97984825369103 40.73160858818412, -73.97984825369103 40.72820489916835, -73.98433983011162 40.72820489916835))","[14, 13]"
168,168,"POLYGON ((-73.98433983011162 40.73160858818412, -73.98433983011162 40.7350121030968, -73.97984825369103 40.7350121030968, -73.97984825369103 40.73160858818412, -73.98433983011162 40.73160858818412))","[14, 14]"
169,169,"POLYGON ((-73.98433983011162 40.7350121030968, -73.98433983011162 40.73841544390331, -73.97984825369103 40.73841544390331, -73.97984825369103 40.7350121030968, -73.98433983011162 40.7350121030968))","[14, 15]"
170,170,"POLYGON ((-73.98433983011162 40.73841544390331, -73.98433983011162 40.74181861060052, -73.97984825369103 40.74181861060052, -73.97984825369103 40.73841544390331, -73.98433983011162 40.73841544390331))","[14, 16]"
171,171,"POLYGON ((-73.98433983011162 40.74181861060052, -73.98433983011162 40.74522160318534, -73.97984825369103 40.74522160318534, -73.97984825369103 40.74181861060052, -73.98433983011162 40.74181861060052))","[14, 17]"
172,172,"POLYGON ((-73.98433983011162 40.74522160318534, -73.98433983011162 40.7486244216547, -73.97984825369103 40.7486244216547, -73.97984825369103 40.74522160318534, -73.98433983011162 40.74522160318534))","[14, 18]"
173,173,"POLYGON ((-73.98433983011162 40.7486244216547, -73.98433983011162 40.75202706600547, -73.97984825369103 40.75202706600547, -73.97984825369103 40.7486244216547, -73.98433983011162 40.7486244216547))","[14, 19]"
174,174,"POLYGON ((-73.98433983011162 40.75202706600547, -73.98433983011162 40.75542953623459, -73.97984825369103 40.75542953623459, -73.97984825369103 40.75202706600547, -73.98433983011162 40.75202706600547))","[14, 20]"
175,175,"POLYGON ((-73.98433983011162 40.75542953623459, -73.98433983011162 40.75883183233896, -73.97984825369103 40.75883183233896, -73.97984825369103 40.75542953623459, -73.98433983011162 40.75542953623459))","[14, 21]"
176,176,"POLYGON ((-73.98433983011162 40.75883183233896, -73.98433983011162 40.76223395431548, -73.97984825369103 40.76223395431548, -73.97984825369103 40.75883183233896, -73.98433983011162 40.75883183233896))","[14, 22]"
177,177,"POLYGON ((-73.98433983011162 40.76223395431548, -73.98433983011162 40.76563590216109, -73.97984825369103 40.76563590216109, -73.97984825369103 40.76223395431548, -73.98433983011162 40.76223395431548))","[14, 23]"
178,178,"POLYGON ((-73.98433983011162 40.76563590216109, -73.98433983011162 40.7690376758727, -73.97984825369103 40.7690376758727, -73.97984825369103 40.76563590216109, -73.98433983011162 40.76563590216109))","[14, 24]"
179,179,"POLYGON ((-73.98433983011162 40.7690376758727, -73.98433983011162 40.77243927544723, -73.97984825369103 40.77243927544723, -73.97984825369103 40.7690376758727, -73.98433983011162 40.7690376758727))","[14, 25]"
180,180,"POLYGON ((-73.98433983011162 40.77243927544723, -73.98433983011162 40.77584070088161, -73.97984825369103 40.77584070088161, -73.97984825369103 40.77243927544723, -73.98433983011162 40.77243927544723))","[14, 26]"
181,181,"POLYGON ((-73.98433983011162 40.77584070088161, -73.98433983011162 40.77924195217278, -73.97984825369103 40.77924195217278, -73.97984825369103 40.77584070088161, -73.98433983011162 40.77584070088161))","[14, 27]"
182,182,"POLYGON ((-73.98433983011162 40.77924195217278, -73.98433983011162 40.78264302931763, -73.97984825369103 40.78264302931763, -73.97984825369103 40.77924195217278, -73.98433983011162 40.77924195217278))","[14, 28]"
183,183,"POLYGON ((-73.98433983011162 40.78264302931763, -73.98433983011162 40.78604393231313, -73.97984825369103 40.78604393231313, -73.97984825369103 40.78264302931763, -73.98433983011162 40.78264302931763))","[14, 29]"
184,184,"POLYGON ((-73.98433983011162 40.78604393231313, -73.98433983011162 40.7894446611562, -73.97984825369103 40.7894446611562, -73.97984825369103 40.78604393231313, -73.98433983011162 40.78604393231313))","[14, 30]"
185,185,"POLYGON ((-73.98433983011162 40.7894446611562, -73.98433983011162 40.7928452158438, -73.97984825369103 40.7928452158438, -73.97984825369103 40.7894446611562, -73.98433983011162 40.7894446611562))","[14, 31]"
186,186,"POLYGON ((-73.98433983011162 40.7928452158438, -73.98433983011162 40.79624559637284, -73.97984825369103 40.79624559637284, -73.97984825369103 40.7928452158438, -73.98433983011162 40.7928452158438))","[14, 32]"
187,187,"POLYGON ((-73.97984825369103 40.7077791090832, -73.97984825369103 40.71118384265213, -73.97535667727043 40.71118384265213, -73.97535667727043 40.7077791090832, -73.97984825369103 40.7077791090832))","[15, 7]"
188,188,"POLYGON ((-73.97984825369103 40.71118384265213, -73.97984825369103 40.71458840213665, -73.97535667727043 40.71458840213665, -73.97535667727043 40.71118384265213, -73.97984825369103 40.71118384265213))","[15, 8]"
189,189,"POLYGON ((-73.97984825369103 40.71458840213665, -73.97984825369103 40.71799278753365, -73.97535667727043 40.71799278753365, -73.97535667727043 40.71458840213665, -73.97984825369103 40.71458840213665))","[15, 9]"
190,190,"POLYGON ((-73.97984825369103 40.71799278753365, -73.97984825369103 40.72139699884001, -73.97535667727043 40.72139699884001, -73.97535667727043 40.71799278753365, -73.97984825369103 40.71799278753365))","[15, 10]"
191,191,"POLYGON ((-73.97984825369103 40.72139699884001, -73.97984825369103 40.72480103605261, -73.97535667727043 40.72480103605261, -73.97535667727043 40.72139699884001, -73.97984825369103 40.72139699884001))","[15, 11]"
192,192,"POLYGON ((-73.97984825369103 40.72480103605261, -73.97984825369103 40.72820489916835, -73.97535667727043 40.72820489916835, -73.97535667727043 40.72480103605261, -73.97984825369103 40.72480103605261))","[15, 12]"
193,193,"POLYGON ((-73.97984825369103 40.72820489916835, -73.97984825369103 40.73160858818412, -73.97535667727043 40.73160858818412, -73.97535667727043 40.72820489916835, -73.97984825369103 40.72820489916835))","[15, 13]"
194,194,"POLYGON ((-73.97984825369103 40.73160858818412, -73.97984825369103 40.7350121030968, -73.97535667727043 40.7350121030968, -73.97535667727043 40.73160858818412, -73.97984825369103 40.73160858818412))","[15, 14]"
195,195,"POLYGON ((-73.97984825369103 40.7350121030968, -73.97984825369103 40.73841544390331, -73.97535667727043 40.73841544390331, -73.97535667727043 40.7350121030968, -73.97984825369103 40.7350121030968))","[15, 15]"
196,196,"POLYGON ((-73.97984825369103 40.73841544390331, -73.97984825369103 40.74181861060052, -73.97535667727043 40.74181861060052, -73.97535667727043 40.73841544390331, -73.97984825369103 40.73841544390331))","[15, 16]"
197,197,"POLYGON ((-73.97984825369103 40.74181861060052, -73.97984825369103 40.74522160318534, -73.97535667727043 40.74522160318534, -73.97535667727043 40.74181861060052, -73.97984825369103 40.74181861060052))","[15, 17]"
198,198,"POLYGON ((-73.97984825369103 40.74522160318534, -73.97984825369103 40.7486244216547, -73.97535667727043 40.7486244216547, -73.97535667727043 40.74522160318534, -73.97984825369103 40.74522160318534))","[15, 18]"
199,199,"POLYGON ((-73.97984825369103 40.7486244216547, -73.97984825369103 40.75202706600547, -73.97535667727043 40.75202706600547, -73.97535667727043 40.7486244216547, -73.97984825369103 40.7486244216547))","[15, 19]"
200,200,"POLYGON ((-73.97984825369103 40.75202706600547, -73.97984825369103 40.75542953623459, -73.97535667727043 40.75542953623459, -73.97535667727043 40.75202706600547, -73.97984825369103 40.75202706600547))","[15, 20]"
201,201,"POLYGON ((-73.97984825369103 40.75542953623459, -73.97984825369103 40.75883183233896, -73.97535667727043 40.75883183233896, -73.97535667727043 40.75542953623459, -73.97984825369103 40.75542953623459))","[15, 21]"
202,202,"POLYGON ((-73.97984825369103 40.75883183233896, -73.97984825369103 40.76223395431548, -73.97535667727043 40.76223395431548, -73.97535667727043 40.75883183233896, -73.97984825369103 40.75883183233896))","[15, 22]"
203,203,"POLYGON ((-73.97984825369103 40.76223395431548, -73.97984825369103 40.76563590216109, -73.97535667727043 40.76563590216109, -73.97535667727043 40.76223395431548, -73.97984825369103 40.76223395431548))","[15, 23]"
204,204,"POLYGON ((-73.97984825369103 40.76563590216109, -73.97984825369103 40.7690376758727, -73.97535667727043 40.7690376758727, -73.97535667727043 40.76563590216109, -73.97984825369103 40.76563590216109))","[15, 24]"
205,205,"POLYGON ((-73.97984825369103 40.7690376758727, -73.97984825369103 40.77243927544723, -73.97535667727043 40.77243927544723, -73.97535667727043 40.7690376758727, -73.97984825369103 40.7690376758727))","[15, 25]"
206,206,"POLYGON ((-73.97984825369103 40.77243927544723, -73.97984825369103 40.77584070088161, -73.97535667727043 40.77584070088161, -73.97535667727043 40.77243927544723, -73.97984825369103 40.77243927544723))","[15, 26]"
207,207,"POLYGON ((-73.97984825369103 40.77584070088161, -73.97984825369103 40.77924195217278, -73.97535667727043 40.77924195217278, -73.97535667727043 40.77584070088161, -73.97984825369103 40.77584070088161))","[15, 27]"
208,208,"POLYGON ((-73.97984825369103 40.77924195217278, -73.97984825369103 40.78264302931763, -73.97535667727043 40.78264302931763, -73.97535667727043 40.77924195217278, -73.97984825369103 40.77924195217278))","[15, 28]"
209,209,"POLYGON ((-73.97984825369103 40.78264302931763, -73.97984825369103 40.78604393231313, -73.97535667727043 40.78604393231313, -73.97535667727043 40.78264302931763, -73.97984825369103 40.78264302931763))","[15, 29]"
210,210,"POLYGON ((-73.97984825369103 40.78604393231313, -73.97984825369103 40.7894446611562, -73.97535667727043 40.7894446611562, -73.97535667727043 40.78604393231313, -73.97984825369103 40.78604393231313))","[15, 30]"
211,211,"POLYGON ((-73.97984825369103 40.7894446611562, -73.97984825369103 40.7928452158438, -73.97535667727043 40.7928452158438, -73.97535667727043 40.7894446611562, -73.97984825369103 40.7894446611562))","[15, 31]"
212,212,"POLYGON ((-73.97984825369103 40.7928452158438, -73.97984825369103 40.79624559637284, -73.97535667727043 40.79624559637284, -73.97535667727043 40.7928452158438, -73.97984825369103 40.7928452158438))","[15, 32]"
213,213,"POLYGON ((-73.97984825369103 40.79624559637284, -73.97984825369103 40.79964580274029, -73.97535667727043 40.79964580274029, -73.97535667727043 40.79624559637284, -73.97984825369103 40.79624559637284))","[15, 33]"
214,214,"POLYGON ((-73.97984825369103 40.79964580274029, -73.97984825369103 40.80304583494307, -73.97535667727043 40.80304583494307, -73.97535667727043 40.79964580274029, -73.97984825369103 40.79964580274029))","[15, 34]"
215,215,"POLYGON ((-73.97535667727043 40.71118384265213, -73.97535667727043 40.71458840213665, -73.97086510084984 40.71458840213665, -73.97086510084984 40.71118384265213, -73.97535667727043 40.71118384265213))","[16, 8]"
216,216,"POLYGON ((-73.97535667727043 40.71458840213665, -73.97535667727043 40.71799278753365, -73.97086510084984 40.71799278753365, -73.97086510084984 40.71458840213665, -73.97535667727043 40.71458840213665))","[16, 9]"
217,217,"POLYGON ((-73.97535667727043 40.71799278753365, -73.97535667727043 40.72139699884001, -73.97086510084984 40.72139699884001, -73.97086510084984 40.71799278753365, -73.97535667727043 40.71799278753365))","[16, 10]"
218,218,"POLYGON ((-73.97535667727043 40.72139699884001, -73.97535667727043 40.72480103605261, -73.97086510084984 40.72480103605261, -73.97086510084984 40.72139699884001, -73.97535667727043 40.72139699884001))","[16, 11]"
219,219,"POLYGON ((-73.97535667727043 40.72480103605261, -73.97535667727043 40.72820489916835, -73.97086510084984 40.72820489916835, -73.97086510084984 40.72480103605261, -73.97535667727043 40.72480103605261))","[16, 12]"
220,220,"POLYGON ((-73.97535667727043 40.72820489916835, -73.97535667727043 40.73160858818412, -73.97086510084984 40.73160858818412, -73.97086510084984 40.72820489916835, -73.97535667727043 40.72820489916835))","[16, 13]"
221,221,"POLYGON ((-73.97535667727043 40.73160858818412, -73.97535667727043 40.7350121030968, -73.97086510084984 40.7350121030968, -73.97086510084984 40.73160858818412, -73.97535667727043 40.73160858818412))","[16, 14]"
222,222,"POLYGON ((-73.97535667727043 40.7350121030968, -73.97535667727043 40.73841544390331, -73.97086510084984 40.73841544390331, -73.97086510084984 40.7350121030968, -73.97535667727043 40.7350121030968))","[16, 15]"
223,223,"POLYGON ((-73.97535667727043 40.73841544390331, -73.97535667727043 40.74181861060052, -73.97086510084984 40.74181861060052, -73.97086510084984 40.73841544390331, -73.97535667727043 40.73841544390331))","[16, 16]"
224,224,"POLYGON ((-73.97535667727043 40.74181861060052, -73.97535667727043 40.74522160318534, -73.97086510084984 40.74522160318534, -73.97086510084984 40.74181861060052, -73.97535667727043 40.74181861060052))","[16, 17]"
225,225,"POLYGON ((-73.97535667727043 40.74522160318534, -73.97535667727043 40.7486244216547, -73.97086510084984 40.7486244216547, -73.97086510084984 40.74522160318534, -73.97535667727043 40.74522160318534))","[16, 18]"
226,226,"POLYGON ((-73.97535667727043 40.7486244216547, -73.97535667727043 40.75202706600547, -73.97086510084984 40.75202706600547, -73.97086510084984 40.7486244216547, -73.97535667727043 40.7486244216547))","[16, 19]"
227,227,"POLYGON ((-73.97535667727043 40.75202706600547, -73.97535667727043 40.75542953623459, -73.97086510084984 40.75542953623459, -73.97086510084984 40.75202706600547, -73.97535667727043 40.75202706600547))","[16, 20]"
228,228,"POLYGON ((-73.97535667727043 40.75542953623459, -73.97535667727043 40.75883183233896, -73.97086510084984 40.75883183233896, -73.97086510084984 40.75542953623459, -73.97535667727043 40.75542953623459))","[16, 21]"
229,229,"POLYGON ((-73.97535667727043 40.75883183233896, -73.97535667727043 40.76223395431548, -73.97086510084984 40.76223395431548, -73.97086510084984 40.75883183233896, -73.97535667727043 40.75883183233896))","[16, 22]"
230,230,"POLYGON ((-73.97535667727043 40.76223395431548, -73.97535667727043 40.76563590216109, -73.97086510084984 40.76563590216109, -73.97086510084984 40.76223395431548, -73.97535667727043 40.76223395431548))","[16, 23]"
231,231,"POLYGON ((-73.97535667727043 40.76563590216109, -73.97535667727043 40.7690376758727, -73.97086510084984 40.7690376758727, -73.97086510084984 40.76563590216109, -73.97535667727043 40.76563590216109))","[16, 24]"
232,232,"POLYGON ((-73.97535667727043 40.7690376758727, -73.97535667727043 40.77243927544723, -73.97086510084984 40.77243927544723, -73.97086510084984 40.7690376758727, -73.97535667727043 40.7690376758727))","[16, 25]"
233,233,"POLYGON ((-73.97535667727043 40.77243927544723, -73.97535667727043 40.77584070088161, -73.97086510084984 40.77584070088161, -73.97086510084984 40.77243927544723, -73.97535667727043 40.77243927544723))","[16, 26]"
234,234,"POLYGON ((-73.97535667727043 40.77584070088161, -73.97535667727043 40.77924195217278, -73.97086510084984 40.77924195217278, -73.97086510084984 40.77584070088161, -73.97535667727043 40.77584070088161))","[16, 27]"
235,235,"POLYGON ((-73.97535667727043 40.77924195217278, -73.97535667727043 40.78264302931763, -73.97086510084984 40.78264302931763, -73.97086510084984 40.77924195217278, -73.97535667727043 40.77924195217278))","[16, 28]"
236,236,"POLYGON ((-73.97535667727043 40.78264302931763, -73.97535667727043 40.78604393231313, -73.97086510084984 40.78604393231313, -73.97086510084984 40.78264302931763, -73.97535667727043 40.78264302931763))","[16, 29]"
237,237,"POLYGON ((-73.97535667727043 40.78604393231313, -73.97535667727043 40.7894446611562, -73.97086510084984 40.7894446611562, -73.97086510084984 40.78604393231313, -73.97535667727043 40.78604393231313))","[16, 30]"
238,238,"POLYGON ((-73.97535667727043 40.7894446611562, -73.97535667727043 40.7928452158438, -73.97086510084984 40.7928452158438, -73.97086510084984 40.7894446611562, -73.97535667727043 40.7894446611562))","[16, 31]"
239,239,"POLYGON ((-73.97535667727043 40.7928452158438, -73.97535667727043 40.79624559637284, -73.97086510084984 40.79624559637284, -73.97086510084984 40.7928452158438, -73.97535667727043 40.7928452158438))","[16, 32]"
240,240,"POLYGON ((-73.97535667727043 40.79624559637284, -73.97535667727043 40.79964580274029, -73.97086510084984 40.79964580274029, -73.97086510084984 40.79624559637284, -73.97535667727043 40.79624559637284))","[16, 33]"
241,241,"POLYGON ((-73.97535667727043 40.79964580274029, -73.97535667727043 40.80304583494307, -73.97086510084984 40.80304583494307, -73.97086510084984 40.79964580274029, -73.97535667727043 40.79964580274029))","[16, 34]"
242,242,"POLYGON ((-73.97535667727043 40.80304583494307, -73.97535667727043 40.80644569297814, -73.97086510084984 40.80644569297814, -73.97086510084984 40.80304583494307, -73.97535667727043 40.80304583494307))","[16, 35]"
243,243,"POLYGON ((-73.97535667727043 40.80644569297814, -73.97535667727043 40.80984537684247, -73.97086510084984 40.80984537684247, -73.97086510084984 40.80644569297814, -73.97535667727043 40.80644569297814))","[16, 36]"
244,244,"POLYGON ((-73.97086510084984 40.74181861060052, -73.97086510084984 40.74522160318534, -73.96637352442923 40.74522160318534, -73.96637352442923 40.74181861060052, -73.97086510084984 40.74181861060052))","[17, 17]"
245,245,"POLYGON ((-73.97086510084984 40.74522160318534, -73.97086510084984 40.7486244216547, -73.96637352442923 40.7486244216547, -73.96637352442923 40.74522160318534, -73.97086510084984 40.74522160318534))","[17, 18]"
246,246,"POLYGON ((-73.97086510084984 40.7486244216547, -73.97086510084984 40.75202706600547, -73.96637352442923 40.75202706600547, -73.96637352442923 40.7486244216547, -73.97086510084984 40.7486244216547))","[17, 19]"
247,247,"POLYGON ((-73.97086510084984 40.75202706600547, -73.97086510084984 40.75542953623459, -73.96637352442923 40.75542953623459, -73.96637352442923 40.75202706600547, -73.97086510084984 40.75202706600547))","[17, 20]"
248,248,"POLYGON ((-73.97086510084984 40.75542953623459, -73.97086510084984 40.75883183233896, -73.96637352442923 40.75883183233896, -73.96637352442923 40.75542953623459, -73.97086510084984 40.75542953623459))","[17, 21]"
249,249,"POLYGON ((-73.97086510084984 40.75883183233896, -73.97086510084984 40.76223395431548, -73.96637352442923 40.76223395431548, -73.96637352442923 40.75883183233896, -73.97086510084984 40.75883183233896))","[17, 22]"
250,250,"POLYGON ((-73.97086510084984 40.76223395431548, -73.97086510084984 40.76563590216109, -73.96637352442923 40.76563590216109, -73.96637352442923 40.76223395431548, -73.97086510084984 40.76223395431548))","[17, 23]"
251,251,"POLYGON ((-73.97086510084984 40.76563590216109, -73.97086510084984 40.7690376758727, -73.96637352442923 40.7690376758727, -73.96637352442923 40.76563590216109, -73.97086510084984 40.76563590216109))","[17, 24]"
252,252,"POLYGON ((-73.97086510084984 40.7690376758727, -73.97086510084984 40.77243927544723, -73.96637352442923 40.77243927544723, -73.96637352442923 40.7690376758727, -73.97086510084984 40.7690376758727))","[17, 25]"
253,253,"POLYGON ((-73.97086510084984 40.77243927544723, -73.97086510084984 40.77584070088161, -73.96637352442923 40.77584070088161, -73.96637352442923 40.77243927544723, -73.97086510084984 40.77243927544723))","[17, 26]"
254,254,"POLYGON ((-73.97086510084984 40.77584070088161, -73.97086510084984 40.77924195217278, -73.96637352442923 40.77924195217278, -73.96637352442923 40.77584070088161, -73.97086510084984 40.77584070088161))","[17, 27]"
255,255,"POLYGON ((-73.97086510084984 40.77924195217278, -73.97086510084984 40.78264302931763, -73.96637352442923 40.78264302931763, -73.96637352442923 40.77924195217278, -73.97086510084984 40.77924195217278))","[17, 28]"
256,256,"POLYGON ((-73.97086510084984 40.78264302931763, -73.97086510084984 40.78604393231313, -73.96637352442923 40.78604393231313, -73.96637352442923 40.78264302931763, -73.97086510084984 40.78264302931763))","[17, 29]"
257,257,"POLYGON ((-73.97086510084984 40.78604393231313, -73.97086510084984 40.7894446611562, -73.96637352442923 40.7894446611562, -73.96637352442923 40.78604393231313, -73.97086510084984 40.78604393231313))","[17, 30]"
258,258,"POLYGON ((-73.97086510084984 40.7894446611562, -73.97086510084984 40.7928452158438, -73.96637352442923 40.7928452158438, -73.96637352442923 40.7894446611562, -73.97086510084984 40.7894446611562))","[17, 31]"
259,259,"POLYGON ((-73.97086510084984 40.7928452158438, -73.97086510084984 40.79624559637284, -73.96637352442923 40.79624559637284, -73.96637352442923 40.7928452158438, -73.97086510084984 40.7928452158438))","[17, 32]"
260,260,"POLYGON ((-73.97086510084984 40.79624559637284, -73.97086510084984 40.79964580274029, -73.96637352442923 40.79964580274029, -73.96637352442923 40.79624559637284, -73.97086510084984 40.79624559637284))","[17, 33]"
261,261,"POLYGON ((-73.97086510084984 40.79964580274029, -73.97086510084984 40.80304583494307, -73.96637352442923 40.80304583494307, -73.96637352442923 40.79964580274029, -73.97086510084984 40.79964580274029))","[17, 34]"
262,262,"POLYGON ((-73.97086510084984 40.80304583494307, -73.97086510084984 40.80644569297814, -73.96637352442923 40.80644569297814, -73.96637352442923 40.80304583494307, -73.97086510084984 40.80304583494307))","[17, 35]"
